,profile,allocation_IMM,mean_IMM,allocation_WMPM,mean_WMPM,mean_vote
957,"((0.7, 0.3), (1.0, 0.0), (0.0, 1.0))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
958,"((0.7, 0.3), (1.0, 0.0), (0.1, 0.9))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
959,"((0.7, 0.3), (1.0, 0.0), (0.2, 0.8))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
960,"((0.7, 0.3), (1.0, 0.0), (0.3, 0.7))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
961,"((0.7, 0.3), (1.0, 0.0), (0.4, 0.6))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
962,"((0.7, 0.3), (1.0, 0.0), (0.5, 0.5))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
963,"((0.7, 0.3), (1.0, 0.0), (0.6, 0.4))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
964,"((0.7, 0.3), (1.0, 0.0), (0.7, 0.3))",[0.7 0.3],0.19999999999999998,[0.7 0.3],0.19999999999999998,[0.8 0.2]
965,"((0.7, 0.3), (1.0, 0.0), (0.8, 0.2))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
966,"((0.7, 0.3), (1.0, 0.0), (0.9, 0.1))",[0.7 0.3],0.33333333333333337,[0.9 0.1],0.06666666666666665,[0.867 0.133]
967,"((0.7, 0.3), (1.0, 0.0), (1.0, 0.0))",[0.7 0.3],0.4000000000000001,[1. 0.],0.19999999999999996,[0.9 0.1]
968,"((0.8, 0.2), (0.0, 1.0), (0.0, 1.0))",[0.333 0.667],0.13333333084980653,[0. 1.],0.5333333333333332,[0.267 0.733]
969,"((0.8, 0.2), (0.0, 1.0), (0.1, 0.9))",[0.333 0.667],0.06666666418313988,[0.1 0.9],0.3999999999999999,[0.3 0.7]
970,"((0.8, 0.2), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],7.45058065243498e-09,[0.2 0.8],0.2666666666666667,[0.333 0.667]
971,"((0.8, 0.2), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],0.06666666915019359,[0.3 0.7],0.13333333333333336,[0.367 0.633]
972,"((0.8, 0.2), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
973,"((0.8, 0.2), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
974,"((0.8, 0.2), (0.0, 1.0), (0.6, 0.4))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
975,"((0.8, 0.2), (0.0, 1.0), (0.7, 0.3))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
976,"((0.8, 0.2), (0.0, 1.0), (0.8, 0.2))",[0.667 0.333],0.2666666691501935,[0.8 0.2],0.5333333333333333,[0.533 0.467]
977,"((0.8, 0.2), (0.0, 1.0), (0.9, 0.1))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
978,"((0.8, 0.2), (0.0, 1.0), (1.0, 0.0))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
979,"((0.8, 0.2), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],0.06666666418313988,[0.1 0.9],0.3999999999999999,[0.3 0.7]
980,"((0.8, 0.2), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],7.45058065243498e-09,[0.1 0.9],0.4666666666666667,[0.333 0.667]
981,"((0.8, 0.2), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],0.06666666915019348,[0.2 0.8],0.3333333333333333,[0.367 0.633]
982,"((0.8, 0.2), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
983,"((0.8, 0.2), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],0.06666666666666654,[0.4 0.6],0.06666666666666654,[0.433 0.567]
984,"((0.8, 0.2), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
985,"((0.8, 0.2), (0.1, 0.9), (0.6, 0.4))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
986,"((0.8, 0.2), (0.1, 0.9), (0.7, 0.3))",[0.667 0.333],0.2666666691501936,[0.7 0.3],0.33333333333333337,[0.533 0.467]
987,"((0.8, 0.2), (0.1, 0.9), (0.8, 0.2))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
988,"((0.8, 0.2), (0.1, 0.9), (0.9, 0.1))",[0.667 0.333],0.1333333358168603,[0.8 0.2],0.40000000000000013,[0.6 0.4]
989,"((0.8, 0.2), (0.1, 0.9), (1.0, 0.0))",[0.667 0.333],0.06666666915019359,[0.8 0.2],0.3333333333333334,[0.633 0.367]
990,"((0.8, 0.2), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],7.45058065243498e-09,[0.2 0.8],0.2666666666666667,[0.333 0.667]
991,"((0.8, 0.2), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],0.06666666915019359,[0.2 0.8],0.3333333333333334,[0.367 0.633]
992,"((0.8, 0.2), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],0.1333333358168602,[0.2 0.8],0.4,[0.4 0.6]
993,"((0.8, 0.2), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
994,"((0.8, 0.2), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
995,"((0.8, 0.2), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
996,"((0.8, 0.2), (0.2, 0.8), (0.6, 0.4))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
997,"((0.8, 0.2), (0.2, 0.8), (0.7, 0.3))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
998,"((0.8, 0.2), (0.2, 0.8), (0.8, 0.2))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
999,"((0.8, 0.2), (0.2, 0.8), (0.9, 0.1))",[0.667 0.333],0.06666666915019359,[0.8 0.2],0.3333333333333334,[0.633 0.367]
1000,"((0.8, 0.2), (0.2, 0.8), (1.0, 0.0))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1001,"((0.8, 0.2), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],0.06666666915019359,[0.3 0.7],0.13333333333333336,[0.367 0.633]
1002,"((0.8, 0.2), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],0.1333333358168603,[0.3 0.7],0.20000000000000007,[0.4 0.6]
1003,"((0.8, 0.2), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
1004,"((0.8, 0.2), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.2666666691501936,[0.3 0.7],0.33333333333333337,[0.467 0.533]
1005,"((0.8, 0.2), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
1006,"((0.8, 0.2), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1007,"((0.8, 0.2), (0.3, 0.7), (0.6, 0.4))",[0.6 0.4],0.06666666666666649,[0.6 0.4],0.06666666666666649,[0.567 0.433]
1008,"((0.8, 0.2), (0.3, 0.7), (0.7, 0.3))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
1009,"((0.8, 0.2), (0.3, 0.7), (0.8, 0.2))",[0.667 0.333],0.06666666915019342,[0.8 0.2],0.33333333333333326,[0.633 0.367]
1010,"((0.8, 0.2), (0.3, 0.7), (0.9, 0.1))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1011,"((0.8, 0.2), (0.3, 0.7), (1.0, 0.0))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1012,"((0.8, 0.2), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
1013,"((0.8, 0.2), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],0.0666666666666666,[0.4 0.6],0.0666666666666666,[0.433 0.567]
1014,"((0.8, 0.2), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.467 0.533]
1015,"((0.8, 0.2), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],0.20000000000000007,[0.4 0.6],0.20000000000000007,[0.5 0.5]
1016,"((0.8, 0.2), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.26666666666666666,[0.4 0.6],0.26666666666666666,[0.533 0.467]
1017,"((0.8, 0.2), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.567 0.433]
1018,"((0.8, 0.2), (0.4, 0.6), (0.6, 0.4))",[0.6 0.4],1.6653345369377348e-16,[0.6 0.4],1.6653345369377348e-16,[0.6 0.4]
1019,"((0.8, 0.2), (0.4, 0.6), (0.7, 0.3))",[0.667 0.333],0.06666666915019348,[0.7 0.3],0.13333333333333325,[0.633 0.367]
1020,"((0.8, 0.2), (0.4, 0.6), (0.8, 0.2))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1021,"((0.8, 0.2), (0.4, 0.6), (0.9, 0.1))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1022,"((0.8, 0.2), (0.4, 0.6), (1.0, 0.0))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1023,"((0.8, 0.2), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
1024,"((0.8, 0.2), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.467 0.533]
1025,"((0.8, 0.2), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
1026,"((0.8, 0.2), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1027,"((0.8, 0.2), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.13333333333333347,[0.5 0.5],0.13333333333333347,[0.567 0.433]
1028,"((0.8, 0.2), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
1029,"((0.8, 0.2), (0.5, 0.5), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
1030,"((0.8, 0.2), (0.5, 0.5), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1031,"((0.8, 0.2), (0.5, 0.5), (0.8, 0.2))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1032,"((0.8, 0.2), (0.5, 0.5), (0.9, 0.1))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1033,"((0.8, 0.2), (0.5, 0.5), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1034,"((0.8, 0.2), (0.6, 0.4), (0.0, 1.0))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
1035,"((0.8, 0.2), (0.6, 0.4), (0.1, 0.9))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
1036,"((0.8, 0.2), (0.6, 0.4), (0.2, 0.8))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.533 0.467]
1037,"((0.8, 0.2), (0.6, 0.4), (0.3, 0.7))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
1038,"((0.8, 0.2), (0.6, 0.4), (0.4, 0.6))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
1039,"((0.8, 0.2), (0.6, 0.4), (0.5, 0.5))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
1040,"((0.8, 0.2), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
1041,"((0.8, 0.2), (0.6, 0.4), (0.7, 0.3))",[0.667 0.333],0.0666666641831396,[0.7 0.3],1.6653345369377348e-16,[0.7 0.3]
1042,"((0.8, 0.2), (0.6, 0.4), (0.8, 0.2))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1043,"((0.8, 0.2), (0.6, 0.4), (0.9, 0.1))",[0.667 0.333],0.19999999751647304,[0.8 0.2],0.06666666666666679,[0.767 0.233]
1044,"((0.8, 0.2), (0.6, 0.4), (1.0, 0.0))",[0.667 0.333],0.26666666418313967,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1045,"((0.8, 0.2), (0.7, 0.3), (0.0, 1.0))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
1046,"((0.8, 0.2), (0.7, 0.3), (0.1, 0.9))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
1047,"((0.8, 0.2), (0.7, 0.3), (0.2, 0.8))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
1048,"((0.8, 0.2), (0.7, 0.3), (0.3, 0.7))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
1049,"((0.8, 0.2), (0.7, 0.3), (0.4, 0.6))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
1050,"((0.8, 0.2), (0.7, 0.3), (0.5, 0.5))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1051,"((0.8, 0.2), (0.7, 0.3), (0.6, 0.4))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
1052,"((0.8, 0.2), (0.7, 0.3), (0.7, 0.3))",[0.7 0.3],0.06666666666666676,[0.7 0.3],0.06666666666666676,[0.733 0.267]
1053,"((0.8, 0.2), (0.7, 0.3), (0.8, 0.2))",[0.7 0.3],0.13333333333333333,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1054,"((0.8, 0.2), (0.7, 0.3), (0.9, 0.1))",[0.7 0.3],0.19999999999999998,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1055,"((0.8, 0.2), (0.7, 0.3), (1.0, 0.0))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1056,"((0.8, 0.2), (0.8, 0.2), (0.0, 1.0))",[0.667 0.333],0.2666666691501935,[0.8 0.2],0.5333333333333333,[0.533 0.467]
1057,"((0.8, 0.2), (0.8, 0.2), (0.1, 0.9))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
1058,"((0.8, 0.2), (0.8, 0.2), (0.2, 0.8))",[0.667 0.333],0.1333333358168603,[0.8 0.2],0.40000000000000013,[0.6 0.4]
1059,"((0.8, 0.2), (0.8, 0.2), (0.3, 0.7))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1060,"((0.8, 0.2), (0.8, 0.2), (0.4, 0.6))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1061,"((0.8, 0.2), (0.8, 0.2), (0.5, 0.5))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1062,"((0.8, 0.2), (0.8, 0.2), (0.6, 0.4))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1063,"((0.8, 0.2), (0.8, 0.2), (0.7, 0.3))",[0.7 0.3],0.13333333333333333,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1064,"((0.8, 0.2), (0.8, 0.2), (0.8, 0.2))",[0.8 0.2],1.3877787807814457e-16,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1065,"((0.8, 0.2), (0.8, 0.2), (0.9, 0.1))",[0.8 0.2],0.06666666666666668,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1066,"((0.8, 0.2), (0.8, 0.2), (1.0, 0.0))",[0.8 0.2],0.13333333333333333,[0.8 0.2],0.13333333333333333,[0.867 0.133]
1067,"((0.8, 0.2), (0.9, 0.1), (0.0, 1.0))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
1068,"((0.8, 0.2), (0.9, 0.1), (0.1, 0.9))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1069,"((0.8, 0.2), (0.9, 0.1), (0.2, 0.8))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1070,"((0.8, 0.2), (0.9, 0.1), (0.3, 0.7))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1071,"((0.8, 0.2), (0.9, 0.1), (0.4, 0.6))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1072,"((0.8, 0.2), (0.9, 0.1), (0.5, 0.5))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1073,"((0.8, 0.2), (0.9, 0.1), (0.6, 0.4))",[0.667 0.333],0.19999999751647315,[0.8 0.2],0.06666666666666668,[0.767 0.233]
1074,"((0.8, 0.2), (0.9, 0.1), (0.7, 0.3))",[0.7 0.3],0.20000000000000015,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1075,"((0.8, 0.2), (0.9, 0.1), (0.8, 0.2))",[0.8 0.2],0.06666666666666668,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1076,"((0.8, 0.2), (0.9, 0.1), (0.9, 0.1))",[0.8 0.2],0.13333333333333333,[0.9 0.1],0.06666666666666665,[0.867 0.133]
1077,"((0.8, 0.2), (0.9, 0.1), (1.0, 0.0))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1078,"((0.8, 0.2), (1.0, 0.0), (0.0, 1.0))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1079,"((0.8, 0.2), (1.0, 0.0), (0.1, 0.9))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1080,"((0.8, 0.2), (1.0, 0.0), (0.2, 0.8))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1081,"((0.8, 0.2), (1.0, 0.0), (0.3, 0.7))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1082,"((0.8, 0.2), (1.0, 0.0), (0.4, 0.6))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1083,"((0.8, 0.2), (1.0, 0.0), (0.5, 0.5))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1084,"((0.8, 0.2), (1.0, 0.0), (0.6, 0.4))",[0.667 0.333],0.26666666418313967,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1085,"((0.8, 0.2), (1.0, 0.0), (0.7, 0.3))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1086,"((0.8, 0.2), (1.0, 0.0), (0.8, 0.2))",[0.8 0.2],0.13333333333333333,[0.8 0.2],0.13333333333333333,[0.867 0.133]
1087,"((0.8, 0.2), (1.0, 0.0), (0.9, 0.1))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1088,"((0.8, 0.2), (1.0, 0.0), (1.0, 0.0))",[0.8 0.2],0.26666666666666655,[1. 0.],0.13333333333333341,[0.933 0.067]
1089,"((0.9, 0.1), (0.0, 1.0), (0.0, 1.0))",[0.333 0.667],0.06666666418313988,[0. 1.],0.5999999999999999,[0.3 0.7]
1090,"((0.9, 0.1), (0.0, 1.0), (0.1, 0.9))",[0.333 0.667],7.45058065243498e-09,[0.1 0.9],0.4666666666666667,[0.333 0.667]
1091,"((0.9, 0.1), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],0.06666666915019348,[0.2 0.8],0.3333333333333333,[0.367 0.633]
1092,"((0.9, 0.1), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
1093,"((0.9, 0.1), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],0.06666666666666654,[0.4 0.6],0.06666666666666654,[0.433 0.567]
1094,"((0.9, 0.1), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
1095,"((0.9, 0.1), (0.0, 1.0), (0.6, 0.4))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
1096,"((0.9, 0.1), (0.0, 1.0), (0.7, 0.3))",[0.667 0.333],0.2666666691501936,[0.7 0.3],0.33333333333333337,[0.533 0.467]
1097,"((0.9, 0.1), (0.0, 1.0), (0.8, 0.2))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
1098,"((0.9, 0.1), (0.0, 1.0), (0.9, 0.1))",[0.667 0.333],0.1333333358168603,[0.9 0.1],0.6000000000000001,[0.6 0.4]
1099,"((0.9, 0.1), (0.0, 1.0), (1.0, 0.0))",[0.667 0.333],0.06666666915019359,[0.9 0.1],0.5333333333333334,[0.633 0.367]
1100,"((0.9, 0.1), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],7.45058065243498e-09,[0.1 0.9],0.4666666666666667,[0.333 0.667]
1101,"((0.9, 0.1), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],0.06666666915019359,[0.1 0.9],0.5333333333333334,[0.367 0.633]
1102,"((0.9, 0.1), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],0.1333333358168602,[0.2 0.8],0.4,[0.4 0.6]
1103,"((0.9, 0.1), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
1104,"((0.9, 0.1), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
1105,"((0.9, 0.1), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
1106,"((0.9, 0.1), (0.1, 0.9), (0.6, 0.4))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
1107,"((0.9, 0.1), (0.1, 0.9), (0.7, 0.3))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
1108,"((0.9, 0.1), (0.1, 0.9), (0.8, 0.2))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1109,"((0.9, 0.1), (0.1, 0.9), (0.9, 0.1))",[0.667 0.333],0.06666666915019359,[0.9 0.1],0.5333333333333334,[0.633 0.367]
1110,"((0.9, 0.1), (0.1, 0.9), (1.0, 0.0))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1111,"((0.9, 0.1), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],0.06666666915019359,[0.2 0.8],0.3333333333333334,[0.367 0.633]
1112,"((0.9, 0.1), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],0.1333333358168603,[0.2 0.8],0.40000000000000013,[0.4 0.6]
1113,"((0.9, 0.1), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],0.20000000248352678,[0.2 0.8],0.4666666666666666,[0.433 0.567]
1114,"((0.9, 0.1), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],0.2666666691501936,[0.3 0.7],0.33333333333333337,[0.467 0.533]
1115,"((0.9, 0.1), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
1116,"((0.9, 0.1), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1117,"((0.9, 0.1), (0.2, 0.8), (0.6, 0.4))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
1118,"((0.9, 0.1), (0.2, 0.8), (0.7, 0.3))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
1119,"((0.9, 0.1), (0.2, 0.8), (0.8, 0.2))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1120,"((0.9, 0.1), (0.2, 0.8), (0.9, 0.1))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1121,"((0.9, 0.1), (0.2, 0.8), (1.0, 0.0))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1122,"((0.9, 0.1), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
1123,"((0.9, 0.1), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
1124,"((0.9, 0.1), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],0.2666666691501935,[0.3 0.7],0.33333333333333326,[0.467 0.533]
1125,"((0.9, 0.1), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.3333333358168602,[0.3 0.7],0.39999999999999997,[0.5 0.5]
1126,"((0.9, 0.1), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],0.26666666666666666,[0.4 0.6],0.26666666666666666,[0.533 0.467]
1127,"((0.9, 0.1), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.13333333333333336,[0.5 0.5],0.13333333333333336,[0.567 0.433]
1128,"((0.9, 0.1), (0.3, 0.7), (0.6, 0.4))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
